toi,toipfx,tfopwg_disp,pl_orbper,pl_rade,pl_insol,st_tmag,st_dist,st_teff,st_logg,st_rad
3864.01,3864,FP,7.6605425,,,13.0949,673.984,,,
3865.01,3865,PC,3.011593,,266.454,12.5759,405.395,5542.1,,
3866.01,3866,PC,2.1371195,13.2766,697.213,13.2252,587.858,5570.0,4.41,1.03
3867.01,3867,PC,5.7310859,11.8502,60.3278,12.7251,488.695,5552.1,4.37,1.07
3868.01,3868,PC,18.565813,7.83236,13.8526,12.3572,215.045,4671.0,4.51,0.79
3869.01,3869,APC,11.2005651,15.4812,13.6838,12.0089,539.007,5682.2,4.02,1.63
387.01,387,FP,4.155,11.0678,534.715,9.65521,218.294,6270.0,4.14,1.57
3870.01,3870,PC,2.6292572,8.44711,469.737,12.565,642.727,5933.0,4.21,1.35
3871.01,3871,PC,4.754432,11.4372,158.463,12.3591,353.347,5491.7,4.47,0.94
3872.01,3872,PC,4.4100654,8.08157,232.658,12.3882,409.36,5726.0,4.46,0.99
3873.01,3873,PC,3.8951475,14.6884,256.108,12.6262,749.176,6071.0,4.15,1.48
3874.01,3874,PC,5.5822739,11.6541,64.0979,13.0635,756.221,5997.0,4.29,1.25
3875.01,3875,PC,6.0835972,12.0351,102.465,12.0165,404.598,5579.0,4.25,1.22
3876.01,3876,PC,6.5846694,14.5999,107.766,12.76,493.754,5852.0,4.49,0.97
3877.01,3877,PC,4.1225477,12.0574,257.46,11.9123,493.77,5662.2,4.06,1.55
3878.01,3878,PC,0.8377576,6.706,2114.06,11.3616,482.566,6322.5,4.13,1.6
3879.01,3879,PC,4.8104679,4.19665,167.688,11.3093,200.724,5332.3,4.47,0.92
388.01,388,KP,2.9036816,14.913823,3384.6096881,10.1638,362.715,6059.0,3.92334,2.14325
3880.01,3880,PC,2.1614819,8.10367,108.567,13.0673,300.232,4501.0,4.41,0.87
3881.01,3881,PC,3.3401814,8.19874,332.424,12.131,384.153,5508.5,4.31,1.14
3882.01,3882,APC,2.071333,6.35115,1179.85,11.8825,509.299,6004.0,4.17,1.44
3883.01,3883,FP,7.0080817,13.1807,189.492,11.1693,295.431,6307.0,4.48,1.06
3884.01,3884,CP,4.5445569,5.7177,5.65747,12.9113,43.1448,3192.0,4.92,0.3
3885.01,3885,FA,2.5227786,10.9418,344.846,12.293,,5268.7,,0.78
3886.01,3886,PC,3.0215428,,597.1054249,13.4971,,5622.1,,
3887.01,3887,PC,4.2441117,14.06,671.867,12.7279,823.577,6034.0,4.1,1.57
3888.01,3888,PC,5.3298577,8.01139,46.3832,13.0874,318.317,4773.0,4.52,0.8
3889.01,3889,PC,2.5228506,12.9082,307.773,12.4244,301.63,5294.0,4.56,0.84
389.01,389,FP,13.45913,7.68909,897.182,8.2606,104.344,6457.7,4.43,1.38
3890.01,3890,FP,0.6203033,7.82821,10295.4,11.9245,695.137,6294.0,4.03,1.78
3891.01,3891,PC,2.7694074,3.02805,551.573,12.387,331.96,5269.6,4.44,0.94
3892.01,3892,PC,4.5808535,12.4319,328.68,11.9956,366.405,5528.7,4.31,1.14
3893.01,3893,PC,9.0576962,4.28974,79.0884,12.852,222.228,4485.0,4.57,0.72
3894.01,3894,PC,4.3345378,14.3572,546.903,11.323,417.365,6314.8,4.21,1.43
3895.01,3895,PC,6.6713748,9.63035,162.655,12.7533,525.225,5614.5,4.35,1.11
3896.01,3896,PC,4.3773113,2.97425,144.988,11.6832,181.653,5127.0,4.63,0.75
3897.01,3897,PC,7.6607094,5.12716,278.513,11.9937,405.176,5911.7,,1.19
3898.01,3898,PC,8.6789911,11.1545,135.622,13.4312,733.953,5693.8,4.35,1.12
3899.01,3899,PC,5.2077671,2.66176,144.63,11.0866,194.548,5522.5,4.5,0.92
390.01,390,FP,1.470258,12.2412,884.686,9.89377,167.306,6321.46,4.1984,1.08
3900.01,3900,PC,14.7802661,9.06559,38.1314,11.9689,364.747,5659.0,,1.09
3901.01,3901,PC,9.546972,12.4743,33.8682,13.3215,593.676,5834.0,4.54,0.91
3902.01,3902,PC,2.9406027,10.835,168.01,13.3819,580.009,5464.2,4.44,0.97
3903.01,3903,PC,14.8496574,9.3235,70.8112,13.403,545.646,5296.6,4.43,0.96
3904.01,3904,APC,10.1614815,7.66646,23.4406,11.3815,379.347,6297.0,4.34,1.24
3905.01,3905,PC,5.3599361,11.2314,306.956,13.0187,609.296,5933.0,4.43,1.04
3906.01,3906,APC,0.6451059,6.79091,800.418,12.773,387.358,5436.3,4.52,0.88
3907.01,3907,PC,1.7213564,10.674,559.726,12.8532,381.744,5072.0,4.42,0.95
3908.01,3908,APC,1.4680992,25.1682214,1531.1554281,11.4582,267.999,5433.0,4.33,1.10122
3909.01,3909,PC,3.5115357,12.81,569.545,12.3758,511.363,5490.8,4.16,1.35
391.01,391,KP,1.9550932,13.1406834,690.3398082,11.0529,184.848,5400.0,4.53926,0.873418
3910.01,3910,PC,5.7158895,12.3206,76.4949,12.0581,245.248,5224.0,4.56,0.82
3911.01,3911,PC,9.3517097,3.52814,47.221,11.6301,219.72,5298.6,4.52,0.86
3912.01,3912,CP,3.4936188,14.2355,628.664,11.8747,465.992,5779.5,4.15,1.42
3913.01,3913,PC,4.0384773,7.98387,17.0069,12.5764,186.628,4180.4,4.42,0.83
3914.01,3914,FP,6.7136512,12.5036,244.013,11.3366,332.565,6179.1,4.39,1.15
3915.01,3915,PC,2.2012625,13.6145,387.574,12.3655,275.019,5177.8,4.56,0.81
3916.01,3916,PC,3.4014954,9.32202,313.317,12.9339,610.654,6005.0,4.43,1.06
3917.01,3917,FA,8.3289771,,,11.483,,,,
3918.01,3918,PC,3.0654283,10.6174,264.883,13.4565,769.96,5236.0,4.12,1.35
3919.01,3919,PC,7.4332642,10.213,184.322,12.3342,604.591,6227.0,4.28,1.32
392.01,392,APC,0.8490674,10.8189994,5884.2639739,8.300901,87.4715,5624.7,,1.44029
3920.01,3920,FA,2.317939,15.7376,719.636,12.7509,490.701,5770.0,4.25,1.25
3921.01,3921,FP,23.2556119,14.4434,51.103,12.5638,222.95,4742.0,4.6,0.73
3922.01,3922,PC,3.8960617,12.1401,84.8919,12.251,262.531,5247.0,4.59,0.8
3923.01,3923,PC,4.1377886,,392.6433908,13.0743,880.411,4964.3,,
3924.01,3924,FP,2.0474832,14.3474,12096.5,13.4802,620.264,6791.0,4.57,1.04
3925.01,3925,FP,3.0330919,7.40327,4283.51,12.1474,773.332,7471.0,4.01,2.14
3926.01,3926,PC,2.7873223,10.6299,2023.22,12.089,495.95,6466.0,,1.46
3927.01,3927,PC,4.4921154,14.9094,223.672,12.7594,426.94,5353.0,4.34,1.08
3928.01,3928,PC,2.2035349,13.3861,1272.37,12.9774,710.588,6141.0,4.14,1.52
3929.01,3929,PC,3.4608812,19.0253,672.096,13.2363,684.911,5695.0,4.08,1.52
393.01,393,FP,2.49221,1.71311,43.3259,11.2003,37.8932,3450.0,4.78,0.45
3930.01,3930,PC,2.9284231,,638.648,12.6265,749.11,4885.4,,
3931.01,3931,PC,7.6644,9.9098801,175.3654356,13.4428,684.857,5694.0,4.41,1.04215
3932.01,3932,APC,2.4892754,15.5724,660.426,11.3258,672.679,6285.0,3.65,2.76
3933.01,3933,PC,1.97549,17.6764,5560.11,13.2345,1898.68,8523.0,3.98,2.46
3934.01,3934,PC,11.7512673,17.4049,86.313,12.7091,710.669,6571.0,4.12,1.68
3935.01,3935,PC,1.2257683,,2802.16,13.4234,1872.2,6205.8,,
3936.01,3936,PC,1.4858906,,648.608,12.5722,922.432,5196.8,,
3937.01,3937,PC,1.6923573,12.7696702,762.5979736,12.9577,367.428,5287.0,4.5,0.88876
3938.01,3938,FP,2.8778095,7.35828,1005.2,13.2875,617.366,6131.0,4.46,1.05
3939.01,3939,PC,2.3466472,12.2268,153.353,13.2129,262.301,4477.0,4.53,0.75
394.01,394,APC,0.39149,5.95564,13030.0,8.00006,142.401,6216.1,3.73,2.25
3940.01,3940,PC,3.4895723,12.9484,87.9248,13.4454,250.357,4315.0,4.57,0.71
3941.01,3941,PC,2.8817718,14.8764,854.357,12.9307,707.03,6137.0,4.23,1.38
3942.01,3942,PC,3.1082514,13.7608011,1763.4216575,12.8967,691.327,6413.0,4.17,1.5486799
3943.01,3943,PC,5.5613023,10.4506,713.503,12.5714,766.246,5607.0,3.72,2.27
3944.01,3944,PC,2.3151015,,285.103,12.5871,969.298,4746.7,,
3945.01,3945,PC,4.4638411,9.59744,78.9834,12.5917,515.394,5472.0,4.11,1.42
3946.01,3946,PC,5.7033411,15.2151,217.888,12.475,519.917,5933.0,4.28,1.24
3947.01,3947,PC,6.7716021,16.5311,831.07,12.933,1125.06,6136.0,3.67,2.62
3948.01,3948,FP,2.1176601,5.16544,12280.2,12.5455,359.83,5814.0,4.56,0.89
3949.01,3949,PC,2.2297524,10.5562,970.705,13.4743,682.99,5846.0,4.32,1.17
395.01,395,APC,6.0613441,27.91045,618.1880959,10.7706,321.882,5949.2,,1.53715
3950.01,3950,PC,3.4488281,15.6361,617.246,13.3364,701.783,5994.0,4.27,1.27
3951.01,3951,PC,2.1861455,11.5599,612.53,13.3788,558.58,5342.0,4.22,1.24
3952.01,3952,PC,2.9897732,17.6166,1317.93,11.9401,591.367,6786.0,4.21,1.57
3953.01,3953,PC,2.9873441,,790.978,13.3171,729.966,5734.9,,
3954.01,3954,PC,3.4043154,20.3568,113.665,13.3356,499.795,5833.0,4.46,1.0
3955.01,3955,PC,3.1274951,17.6985303,1481.4610493,12.402,591.045,6457.0,4.25,1.41321
3956.01,3956,PC,2.6686464,12.9106,332.941,13.0795,428.906,5227.0,4.48,0.9
3957.01,3957,FP,1.5891628,12.5934,1679.03,13.2445,928.965,6227.0,3.91,2.0
3958.01,3958,PC,12.0031646,10.9265063,234.5768031,11.5687,436.306,6362.0,4.25,1.40388
3959.01,3959,PC,3.8426038,12.7873,453.87,13.0367,868.492,7032.0,4.19,1.66
396.01,396,CP,5.9739124,2.3917735,488.0089226,5.9053,31.964,6308.31,4.438,1.2845
396.02,396,CP,3.58529,1.77141,646.628,5.9053,31.964,6308.31,4.438,1.28
396.03,396,CP,11.2304605,2.0754665,210.3340005,5.9053,31.964,6308.31,4.438,1.2845
3960.01,3960,PC,3.2399875,13.613,380.139,13.2091,541.735,5521.0,4.45,0.97
3961.01,3961,PC,3.5434689,,1741.2443185,12.8669,9842.0,5354.0,,
3962.01,3962,PC,3.3501179,17.5987,279.334,12.4615,836.639,6238.0,3.7,2.57
3963.01,3963,PC,6.2329571,14.2956,1245.8,12.2996,488.547,6016.0,4.1,1.55
3964.01,3964,FA,1.8011961,9.1446,8355.02,12.8114,1153.23,7588.0,4.09,1.99
3965.01,3965,PC,4.7253516,17.6483,2045.04,12.8051,870.816,7220.0,3.98,2.15
3966.01,3966,APC,3.9967263,11.278,265.248,12.0753,,5313.6,,1.0
3967.01,3967,PC,4.6709424,21.2461,2.26831,12.1661,920.632,7211.0,4.14,1.79
3968.01,3968,APC,2.2171904,,180.255,11.7345,,4656.0,,
3969.01,3969,PC,3.8522402,,577.199,12.5806,608.077,5371.2,,
397.01,397,FP,1.5464949,3.7295,438.793,10.231,167.009,5973.5,3.89,1.14
3970.01,3970,PC,10.6001229,10.601,240.751,13.3604,878.69,5647.0,4.08,1.51
3971.01,3971,PC,3.2292942,,,13.4642,,,,
3972.01,3972,PC,10.511362,11.935,61.3806,10.7486,162.569,5908.0,4.54,0.92
3973.01,3973,PC,2.0615575,,723.916,13.0646,701.76,6213.0,,
3974.01,3974,PC,1.7922888,12.6983,318.713,13.3926,467.428,5095.7,4.47,0.89
3975.01,3975,FP,9.4258906,9.65497,76.541,11.8993,135.0,4507.0,4.64,0.67
3976.01,3976,CP,6.6080989,12.1125,298.497,11.8136,516.087,5993.0,4.12,1.5
3977.01,3977,PC,23.2547644,10.7553,172.212,11.379,221.536,5627.0,4.55,0.88
3978.01,3978,PC,3.5472157,16.293,992.177,13.4497,987.539,5548.0,3.82,2.02
3979.01,3979,FP,2.041659,8.90978,5195.14,12.9447,871.833,6806.0,4.22,1.56
398.01,398,KP,1.3600283,13.0911813,1343.1568273,9.62713,105.166,5500.0,4.48298,0.933975
3980.01,3980,PC,3.6089193,17.0677,1247.0,11.863,486.721,5854.0,4.04,1.63
3981.01,3981,FP,2.2437501,10.0826,5651.55,12.9165,1172.52,7209.0,4.06,1.96
3982.01,3982,PC,5.3438948,16.9428,1248.08,12.9324,1619.19,7469.0,3.95,2.3
3983.01,3983,FA,3.8961515,8.40446,152.54,11.208,,5477.2,,0.87
3984.01,3984,CP,4.3533211,7.17236,14.9972,13.4609,108.883,3422.0,4.77,0.46
3985.01,3985,FP,3.2358535,,656.917,13.2638,1432.74,5095.6,,
3986.01,3986,PC,1.6212474,10.3122,1846.95,12.5225,614.539,4949.0,,3.11
3987.01,3987,FA,3.2358247,,,12.753,1308.27,,,
3988.01,3988,PC,2.8744227,13.3953,2213.89,12.2454,773.366,6334.0,3.86,2.17
3989.01,3989,FP,4.0104917,,5306.6,11.9551,2949.29,12373.0,,
399.01,399,FP,1.5716819,4.5091786,715.6772333,10.6793,106.507,4752.8,4.37,0.982066
3990.01,3990,FP,5.8423636,18.7395,716.73,11.6697,1552.26,8648.0,3.6,3.85
3991.01,3991,PC,2.2774846,17.7506,1146.77,12.1197,1089.93,4827.0,,4.7
3992.01,3992,PC,6.397886,,229.482,12.4316,673.065,5324.0,,
3993.01,3993,PC,2.2237067,16.2026957,1748.4439071,11.5625,457.461,6424.0,,1.4399
3994.01,3994,FP,3.8974136,6.8757,504.623,11.0986,400.234,6827.0,4.25,1.51
3995.01,3995,APC,6.4219775,,803.471,12.1602,741.884,6197.0,,
3996.01,3996,FP,17.2045725,21.5086,434.974,12.0205,659.762,6278.0,4.03,1.77
3997.01,3997,PC,3.4600026,17.6761,744.569,12.9854,654.004,5997.0,4.21,1.37
3998.01,3998,PC,1.81451,13.3431,609.008,12.1134,399.813,5696.0,4.31,1.17
3999.01,3999,FP,4.112385,9.65749,570.966,11.6437,525.173,5659.0,3.78,2.14
400.01,400,KP,3.6344447,14.25,1133.73,11.3161,414.234,6272.0,4.25771,1.42
4000.01,4000,PC,3.7027104,21.058,1803.49,12.5696,878.067,7493.0,4.12,1.9
4001.01,4001,PC,4.8982659,4.84123,293.004,11.7194,315.572,5696.0,4.37,1.09
4002.01,4002,FP,3.3378852,19.0038,1878.15,12.9214,1083.39,6274.0,3.86,2.15
4003.01,4003,PC,3.9606593,10.7218,970.247,12.9762,626.396,6647.0,4.29,1.4
4004.01,4004,PC,5.3798996,7.09264,104.667,12.849,515.607,4930.3,,0.76
4005.01,4005,FP,3.8471662,7.48475,173.747,11.7899,329.268,5115.0,3.91,1.69
4006.01,4006,FA,3.0491667,,589.9037165,12.715,,4579.5,,
4007.01,4007,PC,4.5432349,12.5868,1563.16,12.4705,511.571,7998.0,4.6,1.16
4008.01,4008,FP,2.8278059,4.22619,885.332,10.702,311.774,6603.0,4.16,1.62
4009.01,4009,PC,4.3271416,14.5369,400.919,12.1693,670.801,5994.0,3.92,1.91
401.01,401,FP,2.48548,1.28248,1105.11,8.235,64.4827,5928.0,4.48,0.96
4010.01,4010,CP,5.4146235,6.6139476,126.2342489,11.5163,177.504,4888.0,4.45,0.880213
4010.02,4010,CP,14.7091662,6.5471787,33.3030602,11.5163,177.504,4888.0,4.45,0.880213
4010.03,4010,CP,1.3483075,3.1949876,805.779628,11.5163,177.504,4888.0,4.45,0.880213
4011.01,4011,PC,4.3359117,13.9797,485.004,13.2395,764.591,5815.0,4.1,1.51
4012.01,4012,PC,1.82544,11.7503,181.783,13.3507,245.737,4324.0,4.49,0.77
4013.01,4013,PC,2.6325313,15.2766,1493.24,13.0217,851.105,5407.0,3.64,2.42
4014.01,4014,PC,2.8067423,13.4381,361.087,13.4891,562.401,5863.0,4.48,0.98
4015.01,4015,PC,4.7427131,17.876,320.783,10.767,309.161,5947.0,4.12,1.51
4016.01,4016,PC,1.8137851,,95.2905,13.1216,,4032.5,,
4017.01,4017,PC,7.0423707,14.7821,56.09,12.636,558.336,4892.0,,1.88
4018.01,4018,PC,3.0755983,,242.553,13.4612,,4355.4,,
4019.01,4019,PC,2.2963814,20.9239,5163.1,12.6967,554.728,6620.0,4.04,1.87
402.01,402,CP,4.7559737,1.725417,161.7314334,8.3157,44.8155,5175.2,4.37657,0.841842
402.02,402,CP,17.1807214,2.1954034,29.1782002,8.3157,44.8155,5175.2,4.37657,0.841842
4020.01,4020,FA,3.2174446,,1947.5744337,11.852,1245.57,,,
4021.01,4021,PC,5.1175439,12.6029,131.814,11.08,488.31,6429.0,3.92,2.07
4022.01,4022,PC,7.2089041,,,13.3972,506.754,,,
4023.01,4023,PC,2.7991658,,201.078,13.4975,,4841.6,,
4024.01,4024,PC,6.3262148,12.5231,558.3,13.2309,958.682,5842.0,3.9,1.9
4025.01,4025,PC,16.2840915,7.99273,121.312,13.3177,769.204,5770.0,4.29,1.2
4026.01,4026,PC,3.1239771,,571.143943,13.1759,497.594,4861.0,,
4027.01,4027,PC,3.6074546,2.69934,297.468,11.3099,207.243,5593.0,4.52,0.91
4028.01,4028,PC,3.9589142,15.2242,301.848,13.0911,610.074,5963.0,4.3,1.22
4029.01,4029,PC,5.8850401,6.61503,282.509,11.1718,274.436,5712.4,4.3,1.18
403.01,403,KP,3.532822,13.474905,837.7033716,11.185,317.652,6153.0,4.34152,1.25
4030.01,4030,PC,2.5089892,5.46523,609.961,13.2338,571.615,5574.0,4.44,0.99
4031.01,4031,PC,10.0462596,16.4472821,97.290087,13.2687,565.437,5637.9,4.49,0.945159
4032.01,4032,FP,2.4567112,3.05136,614.383,11.0498,296.012,6223.0,4.39,1.16
4033.01,4033,PC,3.6142971,,,13.2787,,,,
4034.01,4034,PC,1.8020923,17.3634,1870.78,12.5798,745.145,5760.0,3.92,1.85
4035.01,4035,PC,3.0295916,,267.84,13.0874,506.315,5081.3,,
4036.01,4036,FP,2.7761628,6.58454,538.633,12.3618,644.55,5778.0,3.92,1.84
4037.01,4037,FP,4.7257129,10.5468,350.147,11.3896,653.395,6139.0,3.71,2.48
4038.01,4038,PC,4.2989288,9.94472,371.547,13.0885,562.818,5671.0,4.12,1.45
4039.01,4039,PC,4.7308142,9.85689,295.429,12.9186,548.908,5777.0,4.42,1.05
404.01,404,KP,2.9626402,12.65489,269.8828476,12.3943,281.742,5473.0,4.60845,0.718635
4040.01,4040,PC,7.1357259,2.7853042,108.1100329,12.3407,297.107,5446.0,4.57,0.835627
4041.01,4041,PC,7.8808589,10.2354,289.546,10.9342,311.111,5914.8,4.17,1.41
4042.01,4042,PC,2.3238426,13.8867,870.497,13.1659,869.366,5983.9,4.2,1.38
4043.01,4043,PC,5.1191172,13.0806,939.766,12.2319,636.467,5926.0,4.01,1.7
4044.01,4044,FP,4.1508803,8.31799,70.6022,13.2653,268.508,4460.0,4.56,0.73
4045.01,4045,PC,7.9927894,,147.635,13.2155,598.385,5530.9,,
4046.01,4046,PC,0.7583741,5.4111,1262.0,10.6525,328.581,6209.0,4.13,1.56
4047.01,4047,PC,4.5029619,9.44788,2710.22,13.028,817.383,8103.0,4.24,1.77
4048.01,4048,FP,1.972401,14.7348,2239.66,13.1947,974.435,6184.0,4.1,1.6
4049.01,4049,PC,31.4001189,10.2456091,10.156754,13.2588,353.826,4953.0,4.55,0.791713
405.01,405,FP,1.7560902,7.52118,1923.34,10.5683,266.9,6249.0,4.28,1.29
4050.01,4050,PC,4.6546139,12.7473,91.4646,13.2838,903.312,5966.0,4.08,1.58
4051.01,4051,PC,1.5373948,5.76435,621.715,13.0273,441.274,5091.0,4.36,1.0
4052.01,4052,FP,0.7409429,4.58442,1523.27,13.0109,427.299,5406.0,4.53,0.87
4053.01,4053,FP,21.7894491,,42.8575849,13.0309,681.888,6118.5,,
4054.01,4054,PC,17.356719,9.705386,17.7377655,13.0533,287.646,4697.0,4.55,0.760629
4055.01,4055,PC,4.567925,14.2306,266.468,13.1755,602.399,5675.0,4.41,1.04
4056.01,4056,PC,5.0518907,9.11036,588.998,11.4354,484.852,6328.9,4.15,1.55
4057.01,4057,PC,2.4076941,7.15781,255.63,13.2611,590.913,5702.0,4.46,0.98
4058.01,4058,PC,2.8668029,,155.045,13.4062,,4871.9,,
4059.01,4059,PC,2.0381761,13.0071,310.835,13.084,339.185,4928.0,4.52,0.82
406.01,406,PC,13.1757294,1.9602373,2.6453174,11.2828,31.0597,3349.0,4.94138,0.388609
406.02,406,PC,6.614911,1.2731554,6.6294678,11.2828,31.0597,3349.0,4.94138,0.388609
4060.01,4060,PC,23.1315739,,5.53336,13.1135,,4952.3,,
4061.01,4061,FA,7.2087245,,110.913,13.109,431.258,5144.9,,
4062.01,4062,PC,6.7473822,13.1026,47.3055,13.4167,611.532,5332.0,4.35,1.06
4063.01,4063,APC,1.6323062,15.8543427,757.4076888,13.0444,408.646,5099.9,4.45,0.912575
4064.01,4064,PC,3.8823511,9.5364228,1088.6638396,12.6555,756.022,5622.4,3.98,1.68668
4065.01,4065,PC,3.5908038,9.85407,462.467,12.8377,579.364,5657.0,4.3,1.18
4066.01,4066,PC,6.7201811,11.5271,76.4183,13.3925,415.005,4914.0,4.49,0.85
4067.01,4067,FP,3.6772391,13.2496189,567.6066573,13.1815,679.411,5801.0,4.36,1.11792
4068.01,4068,FP,1.1578392,11.2362,2519.45,13.3675,915.093,6409.0,4.4,1.18
4069.01,4069,PC,2.7240303,10.9383,193.03,13.0531,437.789,5366.0,4.47,0.93
407.01,407,APC,2.1654694,13.5615,2503.96,12.7862,959.461,5830.0,4.26,1.86
4070.01,4070,PC,3.1504798,10.0008,98.0783,13.0022,411.289,5229.0,4.49,0.89
4071.01,4071,PC,6.5169955,2.26174,62.6073,10.7133,104.24,4937.5,4.64,0.71
4072.01,4072,PC,2.1390271,,2105.59,13.3802,860.437,5869.6,,
4073.01,4073,PC,2.3079651,,,11.7332,59.7061,,,
4074.01,4074,PC,3.2175013,16.011,1034.94,12.6844,885.18,7932.0,4.32,1.56
4075.01,4075,PC,3.0492435,,,13.0731,1965.77,,,
4076.01,4076,PC,4.3965758,9.71601,350.289,12.5834,587.551,5957.0,4.3,1.23
4077.01,4077,PC,5.5679111,9.5108395,100.8499947,12.8682,302.435,4887.0,4.53,0.801525
4078.01,4078,PC,3.1639309,,1083.96,12.2305,5406.92,6323.0,,
4079.01,4079,PC,1.9872259,15.6112,1292.25,12.1484,360.76,6178.0,4.44,1.08
408.01,408,FP,1.33679,2.70732,1038.31,9.6114,109.991,5600.0,4.43748,0.98
4080.01,4080,PC,3.7519831,12.9516,297.501,13.3593,543.607,5389.0,4.43,0.97
4081.01,4081,PC,9.2584055,11.7073433,811.0432719,10.6675,439.932,5707.0,3.64,2.53632
4082.01,4082,PC,4.625568,13.2242,493.442,12.804,568.171,5972.0,4.23,1.34
4083.01,4083,FP,2.0714803,9.7546,4440.11,11.6433,732.131,7047.0,3.85,2.46
4084.01,4084,PC,15.634183,11.238,23.2536,12.8934,453.772,5725.0,4.49,0.96
4085.01,4085,PC,2.8285323,10.3779772,504.0504139,11.9705,290.594,5257.0,4.37,1.02586
4086.01,4086,PC,5.6917579,12.6894204,694.6315867,12.111,592.872,5783.0,4.01,1.66513
4087.01,4087,CP,3.1774814,13.9016,625.157,11.2961,301.676,6071.0,4.39,1.12
4088.01,4088,PC,2.7284428,12.71,427.584,12.2523,439.803,5686.0,4.28,1.21
4089.01,4089,PC,3.2462849,18.4686,610.063,11.6421,321.956,5895.5,,1.06
409.01,409,FP,6.7992776,1.09621,30.7937,9.1536,53.3027,4913.8,4.54,0.73
4090.01,4090,PC,3.177514,5.10272,150.032,12.5509,250.984,4740.0,4.49,0.82
4091.01,4091,FP,3.0038696,3.44576,1394.39,11.2834,337.362,6171.0,4.35,1.2
4092.01,4092,PC,7.495973,12.6471,328.532,12.8687,686.613,5667.0,4.14,1.41
4093.01,4093,PC,10.4722034,3.13882,59.5148,12.1517,261.191,5388.0,4.61,0.79
4093.02,4093,PC,17.7046155,2.8587599,27.963637,12.1517,261.191,5388.0,4.61,0.791536
4094.01,4094,PC,4.9111786,3.4399601,561.8717441,11.1004,312.41,6186.0,4.33,1.2372299
4095.01,4095,PC,4.1539244,9.73932,86.6756,12.9287,559.648,5737.0,4.37,1.09
4096.01,4096,PC,10.1045108,3.3818,47.9649,12.4983,306.261,5053.0,4.46,0.9
4097.01,4097,PC,2.7741864,3.6487,393.387,12.4222,317.929,5636.0,4.61,0.82
4098.01,4098,PC,1.1789842,5.02454,403.61,12.0216,425.694,5650.0,4.17,1.37
4099.01,4099,PC,4.3954123,2.02986,119.282,11.9512,177.305,4836.0,4.6,0.73
410.01,410,FP,1.42744,7.86301,28512.6,10.0081,223.145,6000.2,4.36,1.33
4100.01,4100,PC,3.585982,,442.89,12.1308,489.834,6195.0,,
4101.01,4101,PC,4.3202706,,88.2086,12.7584,691.697,6287.0,,
4102.01,4102,FP,2.6834113,2.33576,168.322,11.812,185.25,5221.0,4.62,0.76
4103.01,4103,PC,12.2740928,12.7514,50.0141,11.2056,243.002,5674.0,4.4,1.05
4104.01,4104,PC,2.3757662,19.1019,2544.85,12.9978,1367.43,6676.0,3.9,2.2
4105.01,4105,PC,5.7152049,10.4523,213.024,12.5452,1010.35,5845.0,3.75,2.25
4106.01,4106,APC,16.3558787,3.48406,68.1566,11.2452,243.519,5740.0,4.45,1.0
4107.01,4107,PC,3.5322939,3.40196,64.0026,12.8398,153.899,4003.0,4.59,0.66
4108.01,4108,PC,14.4348737,8.117,220.777,11.9824,665.929,5834.0,3.89,1.93
4109.01,4109,PC,12.320331,5.10721,7.71974,12.73,153.444,4103.0,4.62,0.65
411.01,411,CP,9.5730706,2.3053058,186.024825,7.757,62.7792,6101.0,4.38774,1.11672
411.02,411,CP,4.040413,1.5473747,587.586178,7.757,62.7792,6101.0,4.38774,1.11672
4110.01,4110,FP,0.7676706,2.98877,2825.39,11.1315,417.852,6377.0,4.17,1.53
4111.01,4111,PC,12.2788421,9.64521,84.8171,12.955,705.399,5596.0,4.15,1.39
4112.01,4112,FA,10.7166249,2.16171,27.0606425,11.024,,4235.5,,0.65
4113.01,4113,PC,22.1575175,2.17495,12.4497,11.101,148.616,5174.0,4.58,0.79
4114.01,4114,PC,4.8038539,4.0981388,51.6275524,12.3109,132.393,4080.0,4.56,0.692076
4115.01,4115,PC,2.9855843,10.0005,100.984,12.8076,264.995,4602.0,4.48,0.82
4116.01,4116,FP,3.6311186,15.6552,1145.48,12.4627,504.87,5979.9,,1.63
4117.01,4117,PC,25.0930011,10.3058363,62.0331918,12.6541,632.646,5775.0,4.2,1.33728
4118.01,4118,PC,2.5551882,13.5962,595.9,12.7376,594.975,5855.0,4.3,1.21
4119.01,4119,PC,5.201975,9.15316,30.1871,12.9267,468.817,4950.0,4.21,1.18
412.01,412,FP,1.1096992,9.33715,122457.0,8.7929,460.728,8666.0,3.80083,3.13
4120.01,4120,PC,4.8952783,14.0672,883.882,12.8777,912.594,5828.0,3.96,1.77
4121.01,4121,PC,2.8622679,18.4047,1757.24,11.6881,605.874,7167.0,4.3,1.49
4122.01,4122,APC,2.4307782,12.4035,506.486,12.0844,1212.25,6015.0,3.45,3.3
4123.01,4123,PC,2.787945,7.5851475,374.4763489,11.8522,242.624,5375.0,4.55,0.847241
4124.01,4124,PC,3.4138019,22.5559,309.683,11.436,512.0308,5150.0,,2.24
4125.01,4125,PC,4.7155974,18.3601489,821.3764221,12.72,766.601,5873.0,4.08,1.5585099
4126.01,4126,FP,3.2428744,2.3171,113.659,12.3454,107.33,4016.0,4.72,0.58
4127.01,4127,CP,56.4043748,12.5447,0.909373,11.0383,319.632,6433.0,4.36,1.25
